chain_id,dp,mass,fraction_m1,fraction_m2,sequence
48,175,20591.780999999977,0.48,0.52,1212122121212121212211212222211212121212122212211211212221112121212211211112121212212121212122121211121211212121221212121121221212122121212112222212121212221211212212212122111
49,25,2889.7010000000005,0.56,0.44,1211221121211121211221212
50,25,2941.6830000000004,0.48,0.52,2212212121212112121212121
51,2,260.286,0.0,1.0,22
52,38,4477.5960000000005,0.47368421052631576,0.5263157894736842,22121221121121212122212122121211212211
53,87,10308.792000000001,0.4482758620689655,0.5517241379310345,112121222222212112112112121211222122121121212211212112122221121222211212221221221112221
54,78,9345.433,0.3974358974358974,0.6025641025641025,112122112221121211221212212212112222212222211212221221212122112122122121222221
55,191,22388.16799999996,0.4973821989528796,0.5026178010471204,12221211211212222121211212222121111211221121212211211112212222211211221212122212212111212212121122211212211111122111212121211212212121212121212212211212122121212121122112222121211121121221212
56,85,10022.515000000001,0.47058823529411764,0.5294117647058824,2212222211212111212121121221121222121121221212212212221121121212221212112121221112112
57,133,15593.613000000003,0.49624060150375937,0.5037593984962406,1121112121212222111212212111112121221221222122112121221222121212121211211212122122212212121212122121222111212112121112211221122112211
58,53,6299.786000000001,0.4339622641509434,0.5660377358490566,12122212212212121212121222112121212221112221212121212
59,48,5649.071000000001,0.4791666666666667,0.5208333333333334,121112221111212212121222221122212221121121221121
60,103,12105.179000000002,0.4854368932038835,0.5145631067961165,1112111212112221211211222112222112112122212122222212112121212121121121212122112221121212121212212221112
61,60,7054.841000000001,0.48333333333333334,0.5166666666666667,211212221212122111212122121211221221122211212121111222211221
62,73,8538.772,0.5068493150684932,0.4931506849315068,1122212212221212121211121211221111222111121212121211121212212221221212121
63,129,15358.942000000003,0.4263565891472868,0.5736434108527132,221222122112122212212122121112212122222121212122212122222121121212121212221121212222112111211221221211211222122122121221121212121
64,44,5232.463000000001,0.4318181818181818,0.5681818181818182,21121221212212211221221212211221122121122122
65,62,7445.082000000001,0.3870967741935484,0.6129032258064516,12121212212112211221222122211122212121222211212122121212222222
66,6,702.885,0.5,0.5,122121
67,93,10881.722000000002,0.5053763440860215,0.4946236559139785,212122121221212212121111211212122111211222121122121212221212211121212121121122112121212122121
68,73,8590.754,0.4794520547945205,0.5205479452054794,2211211121211221212222111121212121211122121221212221212122122212211212121
69,286,33946.03199999988,0.4405594405594406,0.5594405594405595,2122221212212112121222211212121212211122122222112211212121211212222122112122112122121111222121212212122212112212122222212121212112222222221212121122122122112122211212122112222211212121211221121212112121111111212121222122121212221221212221121222122112121122221222121212121121212112221211
70,66,7861.690000000001,0.42424242424242425,0.5757575757575758,211112111212121212222212222122121221212221212221112121122112212222
71,85,9996.524000000001,0.4823529411764706,0.5176470588235295,1212121222121122121121211111221112122122212212212121211111121222211122222112212121222
72,196,23064.873999999953,0.47959183673469385,0.5204081632653061,2212212111221212122212122121212121121212221211212121221222212122122121221212121212212122212112111121212121212112121121121212111212122122121222212122121211212221212121221212121211112212111211221121
73,54,6455.920000000001,0.4074074074074074,0.5925925925925926,211212122221221212212211222122212211112221222212121121
74,6,728.876,0.3333333333333333,0.6666666666666666,222112
75,146,17155.517,0.4863013698630137,0.5136986301369864,12121121221212121222212122222112212212121221222121121121212111122212212121122212212121221122121121211212121112111121121211121212122112211221222112
76,519,61020.47599999969,0.4836223506743738,0.5163776493256262,222121221212122121222122212121121122211122111121221221212112211221221222121121211212212212112222222122121212221122212121221221122211211111121222212121112222212222212121211221212121112112122121212112121212121212121211212112122112112212122212122122121221221211122121111212121221212122121212211221222111212121121222121221211212122221121122112211212121221211212121222112112121221212112111221211212121212211212121212121121122122121212121212112121211212112111212112121222112212121211122221112121212121121121212121222112112121
77,91,10777.382000000001,0.45054945054945056,0.5494505494505495,1212212122212211222221112122212111221221211222111121221221121212212212212121212211221211212
78,141,16556.784,0.48936170212765956,0.5106382978723404,122122212121122112121122212221111212121212221211212122212121212212212212112212212112122211211212111212112122121121111212112122112222211221121
79,15,1822.1900000000003,0.3333333333333333,0.6666666666666666,122221122122122
80,306,36185.01799999985,0.45751633986928103,0.5424836601307189,212122212221212212121212112121121112212222111222211211212121212122121121212222212121122121112121221121221211122222121222122112112121212112211112212212122122122121212212111222222112121221121212122122112211212121211212221212121212112212112112212222122111221222221221121212112112112121212222222211112121221212
81,59,6976.680000000001,0.4576271186440678,0.5423728813559322,12122112212221211222121121122121222122122121211212112212211
82,4,468.59000000000003,0.5,0.5,1212
83,37,4399.435,0.43243243243243246,0.5675675675675675,2121211211212212122122122121212122122
84,26,3045.8350000000005,0.5,0.5,12222221211212211122111112
85,175,20435.834999999966,0.5142857142857142,0.4857142857142857,2221212212211122221222212122221111212121212112212112112121121212111221111212212221121211212112212211211211121212121212112211221212121222112121112111211212112211212112121122212
86,99,11766.544000000002,0.43434343434343436,0.5656565656565656,212121222222122122112212111122211221211212221212222121112222212121212121122211212121212121121212212
87,69,8070.182000000002,0.5072463768115942,0.4927536231884058,222121221212211212121222112121112121121121212212212121212121212111211
88,20,2264.9770000000003,0.65,0.35,11211121112122121211
89,24,2759.5580000000004,0.5833333333333334,0.4166666666666667,212212112121211121112121
90,21,2551.0660000000003,0.3333333333333333,0.6666666666666666,221212212122222212121
91,185,22075.14799999997,0.41621621621621624,0.5837837837837838,21212212121222121121222222122121211211222212221111122121212222121211221211211222212212222212112222112122122212112121212221122212212112112221211211212211222222112122121212112121222221212
92,22,2681.2090000000003,0.3181818181818182,0.6818181818181818,2222222122211122122112
93,5,572.742,0.6,0.4,12112
94,30,3566.4070000000006,0.43333333333333335,0.5666666666666667,112122121122221212121212121222
95,5,624.724,0.2,0.8,22122
96,82,9788.032000000001,0.4146341463414634,0.5853658536585366,1221212212121211221222211112122122112212221212212122122212211122221221212212111222
97,32,3722.7290000000007,0.53125,0.46875,12121212121212112112121221211221
98,26,3071.8260000000005,0.46153846153846156,0.5384615384615384,11212211212222221112122211
99,29,3436.2640000000006,0.4482758620689655,0.5517241379310345,12211122212122112122212221112
100,37,4295.4710000000005,0.5405405405405406,0.4594594594594595,2111221221211211212122221121111112221
101,192,22570.292999999958,0.484375,0.515625,111212221221212212121211212122212111211111112121211212212221212112121122122122222121211212211212212121221112212212222212121221212121221211212111212212122121121211121212211112121212212221211222
102,89,10517.096000000001,0.4606741573033708,0.5393258426966292,12212112212222122121121211121122122212112212121212121221212121212212222111121221221121122
103,233,27620.254999999936,0.44635193133047213,0.5536480686695279,12212122121122211211211122212221211212121222121212122221212121212122111121122122211111222121212122212121212212212212112111212122212212212111112112122121121212222212122121221212222221222212122212121221211221222211212221212112221211211
104,26,3071.8260000000005,0.46153846153846156,0.5384615384615384,21212122212121221211212121
105,20,2342.9500000000003,0.5,0.5,21221221112112121221
106,55,6404.126000000001,0.5272727272727272,0.4727272727272727,1211122121121221122212112121122122122211111212211211221
107,51,6013.509000000001,0.47058823529411764,0.5294117647058824,111121221121212121221221222221212112122212121211212
108,443,52481.13999999969,0.4492099322799097,0.5507900677200903,21211211212121212212221211122122221121212212121121212121221212121212121212222122121221211212122212122222121121211222122121121211121221211212221212112121212122221122112112122121212121112121212211221122112122222122112121122211211122222122212212212121222121122121211122121121211221221222212121221122121221221222122121222112112211212122212121212212221211211122122122121211211212122121212221221221121212222122212121111211211222122211212122211221212
109,37,4399.435,0.43243243243243246,0.5675675675675675,2122122112122221122121212112121212122
110,19,2238.7980000000002,0.47368421052631576,0.5263157894736842,1212212121112122122
111,155,18300.812999999987,0.4645161290322581,0.535483870967742,22122121121222212122212121212121211212221112212211122121212212212122122122121121212221122121122112121221221111222121122212121122212112212112212121211121211
112,26,3071.8260000000005,0.46153846153846156,0.5384615384615384,21121212212122121212122121
113,158,18873.178999999993,0.41139240506329117,0.5886075949367089,22121222121212121221221221211212212122221212112122112221212122121211212212221121212221112122221222122221222112212112112121212111121221212222222122112122122122
114,46,5466.758000000001,0.43478260869565216,0.5652173913043478,1211112221122222122112122212112121122122112222
115,85,9970.533000000001,0.49411764705882355,0.5058823529411764,2112212121222121122121121212112121212121211221221211212112112122121211211212122212122
116,49,5857.187000000001,0.40816326530612246,0.5918367346938775,1212121221211212112212212221222212221212221122112
117,87,10386.765000000001,0.41379310344827586,0.5862068965517241,212212112121222122122121212221222121221112111121221222212212112121222122122212212122112
118,47,5544.919000000001,0.46808510638297873,0.5319148936170213,12211212212222222112212211212121212211112121211
119,59,6976.680000000001,0.4576271186440678,0.5423728813559322,12212212121221212122121121212121112221211222121212211212221
120,58,6820.546000000001,0.4827586206896552,0.5172413793103449,2122211212122112212121112221211222212212112112221112112121
121,54,6429.929000000001,0.42592592592592593,0.5740740740740741,111121211121222212121222121222112122122212122221222121
122,188,22153.68499999997,0.4734042553191489,0.526595744680851,12212122121221112221212112111222121211212121111212212122121211211221121211211212212121121122212212212122122121121212121221221222122121111212112122112221221222111222212122211121222121222121
123,11,1327.6090000000002,0.36363636363636365,0.6363636363636364,21221212122
124,121,14187.843000000003,0.49586776859504134,0.5041322314049587,2211211212122122121122212121212121221221121211121122122121211111122121222122121122121221121121121121212112211212221221212
125,116,13771.047000000002,0.4396551724137931,0.5603448275862069,21222121212122212121121212122212222112212122212212222221221212121112112212122121121221121121121122121221211212212121
126,54,6273.983000000001,0.5370370370370371,0.46296296296296297,122112112112112121212212121221112121212222121111221112
127,157,18587.089999999982,0.45222929936305734,0.5477707006369427,2112212212212211112121211211122122222212212212121122121121222212121222112212221121121212212212221221212212221221212212212111211211221212121212121212112121211
128,151,17858.213999999993,0.45695364238410596,0.543046357615894,1212212122112212122122111221212121211212122212122221212121121222121212111212212211212112221221212121222122111122122121211221221212122212121222121121121
129,258,30457.97399999991,0.46511627906976744,0.5348837209302325,222212121121112221212212112121212121112212121211222221222122112122112122212122121112121212212121211212121212121212121212112121221112112221122122212122121212121212121212211211212212121112212121222121211221222212212221211211221212211212211221211222212112212121
130,134,15775.738000000003,0.47761194029850745,0.5223880597014925,11222212221221221222221121122112111211121221221121211222122112222212112112112121122122121211212111212212222122112122121122112121121121
131,157,18379.161999999986,0.5031847133757962,0.4968152866242038,2122122212212121122221212212122111221111212112211222211221122121221212112212221122211221211111212121121212221211212121112121111121221121121221122112112122121
132,157,18665.06299999998,0.43312101910828027,0.5668789808917197,2111222221212122211212121222121122221122221122221212222222122122212212222121212121212121222212122122121122122122121112112121121111221212211212122111122111121
133,53,6143.840000000001,0.5471698113207547,0.4528301886792453,12112111212121211122212122121212121121212212112221111
134,1,104.152,1.0,0.0,1
135,540,63909.4249999996,0.4537037037037037,0.5462962962962963,122121212212212212112122221212221211211212212121212121212122221222221212212112121212221212212111221121221211121122212222121112212222121212211221122121212112212212121122121121212121122121212211212111221211112221212121122121121212212221221212212112112222122122122212212121211122222212121221221111222112222112112122121212212122121211121221212121211121212111211222121212212221121211212122211222211121221221121222212212211111222111212112211211221212121212212122111212121122121222212221212121211212211222221222121221212121121221112221221221121222
136,46,5388.785000000001,0.5,0.5,1212111221212121211212121121212121222212112212
137,147,17467.59699999999,0.43537414965986393,0.564625850340136,112212221122121222112222122121212221121211121212211121221221121212221212212211222112222121122221211212222121221212212121221112221221221122112112121
138,132,15593.425000000003,0.4621212121212121,0.5378787878787878,222121212222111211121222122111211212121212111121122121222122111212212221211212122222222112121212121211212212121222212122211212112112
139,230,27047.88899999993,0.4826086956521739,0.5173913043478261,12122121212222121212112222121212122111212121122212121221121121211221122121121221212211112121111221221212111221212212121212121122212121121221212121222211221112212122121211222121122122112212121211221212212211212121221212212112111212
140,53,6247.804000000001,0.4716981132075472,0.5283018867924528,12122121221212212112112112112121212122122122211211222
141,43,5128.311000000001,0.4186046511627907,0.5813953488372093,1211211212212221212111221222212222221212121
142,77,9007.362000000001,0.5064935064935064,0.4935064935064935,21121112121222112121112211212121222122122111121121212121212211212121222212121
143,64,7419.4670000000015,0.546875,0.453125,1212121221122112212211212121121112122111212112112121212121212112
144,80,9501.755000000001,0.4375,0.5625,12112122111222122222212212121221212122211121212222121212221121212112121212122121
145,74,8668.915,0.5,0.5,21222112211212121221121212122121212121122222121212121121221211212121111112
146,324,38137.72699999984,0.4783950617283951,0.5216049382716049,121221212122112112112212221121221121222211211212121211211211111221221222122212121212112221121222121222211211222121122121211112122212121121221211122121121212121212121212212121222112122121211221122122212121122212121221211221222121212111221221112121121221121122121212121221212121212122112212222122112112121211212122121122121122
147,74,8668.915,0.5,0.5,12121221221212121211111221221221212211212212121112122112212121121112212221
148,77,8981.371000000001,0.5194805194805194,0.4805194805194805,21112121112112121221211212211221211121212112112222212212211211212122121221121
149,136,16062.015000000003,0.4632352941176471,0.5367647058823529,1111222112112121221212121222221222121121121122211121212211121221211212221221212221121112112122212211212122222122121221211221122122111222
150,195,22856.757999999954,0.49743589743589745,0.5025641025641026,211112121221212121112222111111211222111122211112112221212112121121211121221221222112212122121212111222121221121212211121222221222121122122121121222121222121212121221112211212222121212121212111121
151,83,9814.211000000001,0.4578313253012048,0.5421686746987951,21221222121212221122122121222121212211121121212122121212221112121222121121212121211
152,115,13458.967000000002,0.5043478260869565,0.4956521739130435,2211212112121121121121121212112121212122212121112211111121221221121212121212111121212221212121221222122121212222212
153,225,26553.119999999933,0.4666666666666667,0.5333333333333333,112111121121121112222211121222222121121222221221221221212111121221222212121221222111211212122122122121221121112121222121112122112212211121222121212112211111112212121222211221122211121211212121122121212222122212122222222212111
154,76,8981.183,0.4605263157894737,0.5394736842105263,2211212122122111222121212211121112122121221212121222112212122112112221222121
155,31,3722.5410000000006,0.3870967741935484,0.6129032258064516,1112221221212121222122121212222
156,139,16634.381,0.4028776978417266,0.5971223021582733,1211221122122122121222221121122122122222122122122121122122221211211212221212122121122122221222221221121222221212111212211222211212121221121
157,9,1067.323,0.4444444444444444,0.5555555555555556,112221221
158,41,4868.025000000001,0.43902439024390244,0.5609756097560976,21221221222122122211122121212121212111212
159,102,11949.045000000002,0.5,0.5,121212112212211222122112212221211212112211121211221221221111122221122211122111212121221212111211221212
160,118,13849.396000000002,0.4915254237288136,0.5084745762711864,2212212122121112122121121211211211212221212212222121121212221211112121122221121112122112211211212121221212121121212212
161,52,6195.634000000001,0.4230769230769231,0.5769230769230769,1222121212212212221112121221212222111221222111212212
162,12,1431.7610000000002,0.4166666666666667,0.5833333333333334,221212211212
163,77,9033.353000000001,0.4935064935064935,0.5064935064935064,11121221221122122221211221221121211212111212212121211122212121121221212221211
164,116,13667.083000000002,0.47413793103448276,0.5258620689655172,12121211112121212212122211112212121212212211221212121121212212212112111221112112221221221222121221122122121122212212
165,35,4191.131,0.4,0.6,11212121221212212221221221221221212
166,92,10829.552000000001,0.4782608695652174,0.5217391304347826,12122111112121211212121221122122121122222121121112121211212122212222121222111212221121222112
167,60,7210.787000000001,0.38333333333333336,0.6166666666666667,122121222212222121112212212212212212211121221222221212212121
168,45,5258.642000000001,0.5111111111111111,0.4888888888888889,212211211112121212122121222221212121212121111
169,50,5935.348000000001,0.44,0.56,11221122221212122122112122121212222121212112222111
170,130,15203.184000000003,0.5076923076923077,0.49230769230769234,1121212212212112121112121211121221212221112212221222221221211221221212221121121112121221212112212111212112121212121212112112111122
171,11,1275.6270000000002,0.5454545454545454,0.45454545454545453,21212112121
172,140,16608.577999999998,0.44285714285714284,0.5571428571428572,12212222212112212221212222121212212222112121211212121211211211121121211121211122112121212212212122211212122212121212122221222222221212212111
173,49,5831.196000000001,0.42857142857142855,0.5714285714285714,2122211212221121212222121212111221222212121122112
174,49,5701.241000000001,0.5306122448979592,0.46938775510204084,1112112122112122111122221221222121112212112111212
175,214,25433.43899999994,0.43457943925233644,0.5654205607476636,2221212212121112222212112112122211111221221222121212221212121212122121212112211221121212212122212211211212121222121221222122222222212121212112212222212122121221121221222212121212211212112121211211221122211221212111
176,48,5649.071000000001,0.4791666666666667,0.5208333333333334,221212121121212112112122121221212122121212122121
177,51,5987.518000000001,0.49019607843137253,0.5098039215686274,211222121122121212211212122121222221111212112121211
178,194,22934.542999999965,0.4587628865979381,0.5412371134020618,12211221212121121212212211211221221221212122221212121122122122212211211211121212121121121221211121221122211121121222121221212121212122212121211212212212212121122122211212121122122212221222121122
179,64,7575.413000000001,0.453125,0.546875,2211211212122112112221222211211222121212121122111221222121212122
180,59,6950.689000000001,0.4745762711864407,0.5254237288135594,11111222122221222221211211212212122121112121212122211122121
181,30,3566.4070000000006,0.43333333333333335,0.5666666666666667,211212121222211221212121212221
182,116,13693.074000000002,0.46551724137931033,0.5344827586206896,12121222121212212122212112212121221122121211212122122122121211212112121212221111211211212222121221112112212122222121
183,112,13172.502000000002,0.48214285714285715,0.5178571428571429,2222121211121222121121212212112121222211211212221112121212112121121211221212212122121112122212122121221122121211
184,27,3227.9600000000005,0.4074074074074074,0.5925925925925926,121121212212121222222121212
185,73,8668.727,0.4383561643835616,0.5616438356164384,2121222122121222112121212122112122212212121211222121122122211212211121212
186,26,3097.8170000000005,0.4230769230769231,0.5769230769230769,21221121222211212112122221
187,29,3410.2730000000006,0.4827586206896552,0.5172413793103449,21111211212222121211222112212
188,183,21762.87999999997,0.43169398907103823,0.5683060109289617,221212111212121212122122222121212212221211122221111211221212122222121212122222122212112122212121122122121212212122121212121211222111212212222122212121121212122211112121212122122121122
189,81,9553.925000000001,0.4691358024691358,0.5308641975308642,121221212222212212121221211212121221221211221211122212122121112112221121122221111
190,119,13901.566000000003,0.5126050420168067,0.48739495798319327,12122122122211122121222212122121212121212211122112211211121121211212221121212121121112111122121121222122122112112112112
191,27,3175.9780000000005,0.48148148148148145,0.5185185185185185,121212211212111221222212121
192,108,12703.912000000002,0.48148148148148145,0.5185185185185185,121212121121222221212211212112211212122211212122112121121212121211211212121212121212122122121221212212122211
193,283,33321.68399999989,0.47703180212014135,0.5229681978798587,1122121121121112222121222212121121111121212121221211121222121122122122122122212121211212112121212121221212121222212221212211122211211221212112211212212122121122112122211221122122212212111212222211222111121212121122122122121212121212212111211212112122121121221221112121222122122121121
194,63,7419.279000000001,0.47619047619047616,0.5238095238095238,211221121212211211121212212221212121222121212221122121212111221
195,13,1587.8950000000002,0.3076923076923077,0.6923076923076923,1221221222221
196,3,364.438,0.3333333333333333,0.6666666666666666,212
197,89,10517.096000000001,0.4606741573033708,0.5393258426966292,21212122122211212112211212221212121121212112222121212221121212121122121122121222121212112
198,101,11818.902000000002,0.504950495049505,0.49504950495049505,11112122221222112121121212122211112221122121221211212112112211212112222122211212111221121211122212121
199,41,4764.061000000001,0.5365853658536586,0.4634146341463415,11212212121211121112222212112122121112112
200,104,12365.277000000002,0.4326923076923077,0.5673076923076923,21212221212212121111221212212121221121211221222122122222122112221212212121221212112121212121221221111222
201,271,31967.895999999888,0.46863468634686345,0.5313653136531366,1112212222222121212121212111122121122111222121122212121211211211212122211211221221221212222112121212112121212222121222212212112122221212212121121112121212112121122112111212211121212212122121221212221211212112122122221221212111211212122121212122112121122212122112222121221
202,223,26500.76199999994,0.4349775784753363,0.5650224215246636,2121212211221121211222211212112112121112212112222211211121212212112222122222222112212211221221212122221122122121122122212212211121212211212121212122112121212222222121221222122121212122112121212121212122121221112121212212212
203,170,20174.98499999998,0.4411764705882353,0.5588235294117647,22121212212211211212122122212122121221212121212121221221222121222121212122211212212221121212111121112122122121122212221221211222221212111112112121122212121122212212221212
204,3,364.438,0.3333333333333333,0.6666666666666666,122
205,11,1275.6270000000002,0.5454545454545454,0.45454545454545453,12112112212
206,54,6403.938000000001,0.4444444444444444,0.5555555555555556,212121112221121221212212112122122122121222121211212122
207,42,4790.240000000001,0.6190476190476191,0.38095238095238093,112121211212121111211112112112112122121212
208,115,13536.940000000002,0.4782608695652174,0.5217391304347826,2122121112112121211212212111221121222121212121122121221121111212221212121222222221212111212111212121221212212212122
209,17,1978.5120000000004,0.5294117647058824,0.47058823529411764,22111111212122122
210,167,19576.627999999975,0.49700598802395207,0.5029940119760479,12212121112122221121211212121122111112122212122121212212111121211121212222111221221221212211212211211211212221221222121212222122112112112212111112112121222211212121221
211,53,6299.786000000001,0.4339622641509434,0.5660377358490566,12211221222121121212221121212212121221221121221221212
212,48,5597.089000000001,0.5208333333333334,0.4791666666666667,121211211122221211212112121212122112111221122221
213,26,3045.8350000000005,0.5,0.5,11121212222212122111221211
214,104,12235.322000000002,0.4807692307692308,0.5192307692307693,12121112212211221211121212121212121212122122221221111121221121221222122211212211121221211211222122122211
215,3,364.438,0.3333333333333333,0.6666666666666666,212
216,11,1301.6180000000002,0.45454545454545453,0.5454545454545454,22111112222
217,301,35820.203999999874,0.42857142857142855,0.5714285714285714,1212121212112112122112212221111222212122122221211211212212212221222112212121212121122221212212221212111122112121212212221212121222121212211122112121211221121212221212122212121212212222212112212121112121212212122222122121222221222221221222212122212121212212112211121212121212211212221211221122212211122
218,6,702.885,0.5,0.5,212121
219,87,10256.810000000001,0.47126436781609193,0.5287356321839081,212121221121212212221212121122121122112122112122112121211221121211222121121212122221122
220,7,859.0190000000001,0.2857142857142857,0.7142857142857143,2222121
221,93,11011.677000000001,0.45161290322580644,0.5483870967741935,122121212121221222111122221212211121221121112122212212121212212112212121211221211221212222122
222,17,2030.4940000000004,0.4117647058823529,0.5882352941176471,21222121121212221
223,22,2499.2720000000004,0.6363636363636364,0.36363636363636365,2121111212111221111221
224,160,18925.536999999982,0.45625,0.54375,2112111122121212121222121212122221121221222122121221211212121212121121222121212122211212212211221222121212121221221221212122212111212122121212212121121112122211
225,16,1874.3600000000004,0.5,0.5,1212221122121121
226,56,6482.287000000001,0.5535714285714286,0.44642857142857145,21122111212212122211221121211122122121121121112211212111
227,33,3826.8810000000008,0.5454545454545454,0.45454545454545453,212121112122211211112122121221121
228,30,3488.4340000000007,0.5333333333333333,0.4666666666666667,121211111211221211211222122212
229,134,15827.720000000003,0.4626865671641791,0.5373134328358209,12212112212121212221212112121222121122212121112122121122212112112122121211212121211122221212212221212211211221212221212111212221212122
230,50,5935.348000000001,0.44,0.56,21222121111222122221112122222212121111212121212221
231,8,885.1980000000002,0.75,0.25,12121111
232,104,12287.304000000002,0.46153846153846156,0.5384615384615384,21112211221212121121121211222111211112121222121212211121212122221122221222211222221121212122221212121212
233,21,2499.0840000000003,0.42857142857142855,0.5714285714285714,221212212122211211122
234,102,12156.973000000002,0.4215686274509804,0.5784313725490197,222121221212212122112122121212221211212121121121121212212212211121212122122121221212222122212212212221
235,377,44229.58499999978,0.493368700265252,0.506631299734748,12111111211121121212112121211121211222221121221222121212111221222211221222121221212121122221212212212112112111212122121112121212121212112122122112122221121221122112211211221221212212112222121122121212112112122211221112212121212112212111222111121212211111221222212121121122221121121112212111122121211122122212222212121212112221212121221121221222212122112121121222112112121211212
236,31,3566.5950000000007,0.5806451612903226,0.41935483870967744,1212221211211212121211212121111
237,141,16530.793,0.49645390070921985,0.5035460992907801,211211212122222121211122212211211211212112221111221212211112122112121221212221221212121122212122121121112112211211212221212211211221212121122
238,8,937.1800000000001,0.5,0.5,12211212
239,139,16556.408000000003,0.4244604316546763,0.5755395683453237,1212211211221122212121121221221221121121221221222221122121211112212122212222122122212212212122121212122212222122121121122121212111222112212
240,24,2785.5490000000004,0.5416666666666666,0.4583333333333333,211211211212121111221222
241,4,468.59000000000003,0.5,0.5,1212
242,59,6976.680000000001,0.4576271186440678,0.5423728813559322,21112122112121212222122121222122121211221221121212211211212
243,110,13042.171000000002,0.44545454545454544,0.5545454545454546,22221212211212122211122212211221211211121212122121121212121221212222121221212121222121212212121212212112212121
244,35,4087.167000000001,0.5142857142857142,0.4857142857142857,12112122121212212121112212121212121
245,61,7133.002000000001,0.5081967213114754,0.4918032786885246,1111121122212121122122212112112121212111221212222212121111222
246,29,3384.2820000000006,0.5172413793103449,0.4827586206896552,22212111212121121122121212121
247,48,5623.080000000001,0.5,0.5,221121212121112212112221211112212121221222112121
248,106,12495.608000000002,0.4716981132075472,0.5283018867924528,1212121222122121211111221112122212121211121212122221211212122212121212222121211212221111112122112212222212
249,136,16113.997000000003,0.4485294117647059,0.5514705882352942,2221111211221222221211211212121221212121211222212122212221212212121212122121212221212112221212122121212211122121221221121212111221121212
250,4,494.581,0.25,0.75,2122
251,37,4451.417,0.3783783783783784,0.6216216216216216,1222121211121222222122211222121122212
252,32,3800.7020000000007,0.4375,0.5625,12121212122122121221221221212121
253,3,338.447,0.6666666666666666,0.3333333333333333,121
254,186,21919.389999999963,0.4731182795698925,0.5268817204301075,211211212211221212211221212112111121212122121212111222121212122212222112121212122121212112111221212122122121221211222222112111222212121211221212212112222211221212111212212121212121211221
255,16,1822.3780000000004,0.625,0.375,1121211221211121
256,220,25928.39599999994,0.4727272727272727,0.5272727272727272,1122121211212121212121122121212221121112112122121211112122121212122121211112122212122112121212122222211212122222121211221122221211121221222121112121212121221212121122221112122112212121212121212212122221121221212112121222
257,56,6508.278000000001,0.5357142857142857,0.4642857142857143,12121211212121212212121212121211212112121211211221221211
258,38,4503.587,0.4473684210526316,0.5526315789473685,12122121221212222121221122122121211211
259,197,23221.007999999965,0.4720812182741117,0.5279187817258884,12121221221212112212211212121212121221221122112212121211121121112121121212122121112211212111212112122112212212212121221212121212212211221111222211222212112221222212211122221222122122111212221221121
260,123,14344.165000000003,0.5203252032520326,0.4796747967479675,111211211221212121212112222112112122211122111212212121212111222212122121121212122121112112121212121211221122121211212122211
261,47,5570.910000000001,0.44680851063829785,0.5531914893617021,21211222112212221212121212212121121212222121112
262,68,8173.958000000001,0.38235294117647056,0.6176470588235294,22121112121122112222121222222221212212212211212212121212121212122222
263,40,4789.8640000000005,0.4,0.6,1212212121212211221221212221212212212212
264,30,3540.4160000000006,0.4666666666666667,0.5333333333333333,211121222212121221122121212112
265,92,10907.525000000001,0.44565217391304346,0.5543478260869565,22121121212112121211222212222121122112212122221211121222121212122112221121221221122211212121
266,24,2967.4860000000003,0.25,0.75,222122122212221222212212
267,135,16035.836000000003,0.43703703703703706,0.562962962962963,212122122121121211222222121212212212112221212211222212121121222122112212211222212111221211212122212121212121212221112121222121212121211
268,48,5597.089000000001,0.5208333333333334,0.4791666666666667,121212121121112111221121221211212112222212112122
269,45,5284.633000000001,0.4888888888888889,0.5111111111111111,221212122222121211112112211222121121211211221
270,106,12573.581000000002,0.44339622641509435,0.5566037735849056,1212211221222121211112121221221212221212121111212221111222121212212222121211212122212121222121221212221221
271,33,3904.8540000000007,0.45454545454545453,0.5454545454545454,121212212122121212211211122122122
272,155,18040.90299999999,0.5290322580645161,0.47096774193548385,21222122121121221122221212112112121112121111222121111121212111112121211212121222111221122121212121212112112111211211221212121211212122122212121122122212112
273,91,10595.445000000002,0.5274725274725275,0.4725274725274725,2121211211121212211212111122121121221212212121112121212121121212112122112112121221212122212
274,141,16816.694000000003,0.41843971631205673,0.5815602836879432,212112211222222212121212212121222221212222211112121221211222221221211211121212122122211121121221221212221212121112212112221221121121222212222
275,285,33737.91599999988,0.45263157894736844,0.5473684210526316,122111212122121222122222122121112112122212212121212112212122112212212112122212121211221212122212121212122212112122212222111121122112122122121212122221212221211111112212212211212212222121121211211121221212212122121212222212121212212121211211222121221221211211221212221211221121212121122
276,25,2941.6830000000004,0.48,0.52,1222112122121211122122211
277,4,468.59,0.5,0.5,1221
278,16,1926.3420000000003,0.375,0.625,2122112221221212
279,11,1275.6270000000002,0.5454545454545454,0.45454545454545453,12121121212
280,121,14239.825000000003,0.4793388429752066,0.5206611570247934,1211121212121122121221112122121212121221211212121221222221121221112122112221221122211112212121212122121212121211112221222
281,222,25980.753999999928,0.5045045045045045,0.4954954954954955,122121121211221212121121212222121222112121121122221112121121121212122122112122212121212121211111211211212112222212212112111212212212122211212121211122111211212221221212121212212212121121212211212112121121212121212111221212
282,93,11167.623000000001,0.3870967741935484,0.6129032258064516,211211121212121122121122122122122212221212212121122122212212212122221222222122222121212112212
